order_id,customer_id,order_date,category,payment_method,pincode_tier,order_value,discount_percent,is_rto,is_return,outcome,return_reason,is_bad_order
ORD_0000107,CUST_03287,2023-01-09 07:00:00,Electronics,COD,Tier_1,1853.69,21.09,1,0,RTO,,1
ORD_0005196,CUST_02977,2023-01-09 07:00:00,Home,Prepaid,Tier_2,650.64,43.9,0,0,Delivered,,0
ORD_0008362,CUST_01885,2023-01-09 08:00:00,Beauty,COD,Tier_3,2365.91,16.08,1,0,RTO,,1
ORD_0005001,CUST_02420,2023-01-09 09:00:00,Footwear,COD,Tier_3,4128.38,32.96,1,0,RTO,,1
ORD_0001260,CUST_01363,2023-01-09 10:00:00,Fashion,Prepaid,Tier_2,696.47,44.87,0,0,Delivered,,0
ORD_0001279,CUST_01435,2023-01-09 10:00:00,Beauty,Prepaid,Tier_3,2920.97,17.58,0,0,Delivered,,0
ORD_0002842,CUST_03244,2023-01-09 10:00:00,Footwear,COD,Tier_1,374.08,48.33,1,0,RTO,,1
ORD_0009867,CUST_03913,2023-01-09 10:00:00,Footwear,Prepaid,Tier_2,2104.12,0.93,0,0,Delivered,,0
ORD_0002039,CUST_00156,2023-01-09 11:00:00,Fashion,Prepaid,Tier_2,790.36,43.13,0,1,Returned,Not as Expected,1
ORD_0004816,CUST_01821,2023-01-09 12:00:00,Fashion,Prepaid,Tier_2,1309.96,7.14,0,0,Delivered,,0
ORD_0009964,CUST_01715,2023-01-09 13:00:00,Fashion,COD,Tier_2,2228.72,21.18,0,0,Delivered,,0
ORD_0008554,CUST_04315,2023-01-09 14:00:00,Footwear,COD,Tier_3,7188.76,30.93,0,0,Delivered,,0
ORD_0000586,CUST_03810,2023-01-09 14:00:00,Fashion,COD,Tier_2,2367.58,41.83,0,0,Delivered,,0
ORD_0001004,CUST_00615,2023-01-09 16:00:00,Footwear,Prepaid,Tier_2,2178.45,43.06,0,0,Delivered,,0
ORD_0009454,CUST_03013,2023-01-09 17:00:00,Fashion,COD,Tier_3,5988.68,34.42,0,0,Delivered,,0
ORD_0003643,CUST_00962,2023-01-09 17:00:00,Footwear,COD,Tier_3,2242.91,10.06,0,1,Returned,Wrong Size,1
ORD_0000719,CUST_02754,2023-01-09 18:00:00,Footwear,COD,Tier_2,1224.23,13.97,0,1,Returned,Not as Expected,1
ORD_0001599,CUST_01066,2023-01-09 18:00:00,Fashion,Prepaid,Tier_3,3083.66,25.61,0,1,Returned,Changed Mind,1
ORD_0003856,CUST_01684,2023-01-09 19:00:00,Footwear,COD,Tier_1,794.02,26.21,0,0,Delivered,,0
ORD_0004289,CUST_01439,2023-01-09 19:00:00,Fashion,COD,Tier_1,757.77,27.08,1,0,RTO,,1
ORD_0006999,CUST_01528,2023-01-09 20:00:00,Beauty,COD,Tier_3,6908.84,18.91,1,0,RTO,,1
ORD_0001140,CUST_04513,2023-01-09 20:00:00,Beauty,COD,Tier_3,4719.76,44.23,1,0,RTO,,1
ORD_0008439,CUST_03423,2023-01-09 23:00:00,Electronics,COD,Tier_1,857.86,17.92,0,0,Delivered,,0
ORD_0009657,CUST_02078,2023-01-10 00:00:00,Footwear,COD,Tier_1,1266.82,29.51,1,0,RTO,,1
ORD_0008456,CUST_00102,2023-01-10 00:00:00,Footwear,Prepaid,Tier_2,308.04,44.49,0,1,Returned,Changed Mind,1
ORD_0002269,CUST_02379,2023-01-10 01:00:00,Fashion,COD,Tier_1,1369.26,18.4,0,0,Delivered,,0
ORD_0003003,CUST_05519,2023-01-10 02:00:00,Beauty,COD,Tier_1,622.23,34.73,0,0,Delivered,,0
ORD_0007678,CUST_04461,2023-01-10 02:00:00,Electronics,COD,Tier_2,1475.19,39.77,0,0,Delivered,,0
ORD_0002495,CUST_03289,2023-01-10 03:00:00,Electronics,Prepaid,Tier_1,743.56,7.45,0,0,Delivered,,0
ORD_0002823,CUST_04778,2023-01-10 04:00:00,Fashion,Prepaid,Tier_3,359.62,2.96,0,0,Delivered,,0
ORD_0000618,CUST_04716,2023-01-10 05:00:00,Fashion,Prepaid,Tier_2,499.69,48.07,0,0,Delivered,,0
ORD_0001832,CUST_00629,2023-01-10 06:00:00,Fashion,COD,Tier_2,630.54,40.97,0,0,Delivered,,0
ORD_0001276,CUST_05586,2023-01-10 06:00:00,Fashion,COD,Tier_2,5609.51,33.93,1,0,RTO,,1
ORD_0003621,CUST_04692,2023-01-10 07:00:00,Beauty,COD,Tier_1,1697.83,5.81,0,1,Returned,Defective,1
ORD_0003905,CUST_03296,2023-01-10 07:00:00,Footwear,COD,Tier_2,2937.9,27.04,1,0,RTO,,1
ORD_0006543,CUST_05185,2023-01-10 09:00:00,Home,COD,Tier_1,2503.22,42.1,0,0,Delivered,,0
ORD_0002141,CUST_01566,2023-01-10 09:00:00,Electronics,COD,Tier_1,977.38,42.95,0,0,Delivered,,0
ORD_0005555,CUST_05413,2023-01-10 10:00:00,Electronics,COD,Tier_1,1209.5,4.97,0,0,Delivered,,0
ORD_0005901,CUST_03124,2023-01-10 16:00:00,Home,COD,Tier_3,361.14,36.1,1,0,RTO,,1
ORD_0008530,CUST_02744,2023-01-10 17:00:00,Fashion,COD,Tier_2,1505.24,25.98,1,0,RTO,,1
ORD_0006003,CUST_05030,2023-01-10 18:00:00,Fashion,Prepaid,Tier_3,491.54,10.89,0,0,Delivered,,0
ORD_0001590,CUST_05627,2023-01-10 18:00:00,Electronics,COD,Tier_1,3893.86,9.95,0,0,Delivered,,0
ORD_0003547,CUST_05034,2023-01-10 19:00:00,Footwear,COD,Tier_1,1325.86,12.62,0,0,Delivered,,0
ORD_0006480,CUST_00739,2023-01-10 19:00:00,Beauty,Prepaid,Tier_2,2126.97,0.18,0,0,Delivered,,0
ORD_0008102,CUST_03199,2023-01-10 20:00:00,Fashion,COD,Tier_2,2509.47,36.14,1,0,RTO,,1
ORD_0009026,CUST_00925,2023-01-10 20:00:00,Home,Prepaid,Tier_3,485.69,45.54,0,0,Delivered,,0
ORD_0006943,CUST_02719,2023-01-10 21:00:00,Electronics,COD,Tier_1,1365.94,3.29,1,0,RTO,,1
ORD_0008831,CUST_02964,2023-01-11 00:00:00,Home,COD,Tier_2,1012.22,18.11,0,1,Returned,Defective,1
ORD_0006826,CUST_02740,2023-01-11 00:00:00,Beauty,Prepaid,Tier_3,2272.28,6.17,0,0,Delivered,,0
ORD_0003692,CUST_04731,2023-01-11 02:00:00,Home,COD,Tier_1,1520.45,35.48,0,0,Delivered,,0
ORD_0005170,CUST_04565,2023-01-11 02:00:00,Fashion,COD,Tier_3,1182.98,42.22,1,0,RTO,,1
ORD_0008927,CUST_03621,2023-01-11 03:00:00,Home,COD,Tier_1,720.94,33.43,0,0,Delivered,,0
ORD_0005709,CUST_00087,2023-01-11 04:00:00,Footwear,COD,Tier_2,4994.82,25.46,0,0,Delivered,,0
ORD_0004727,CUST_02857,2023-01-11 05:00:00,Footwear,Prepaid,Tier_3,2223.47,21.46,0,0,Delivered,,0
ORD_0000491,CUST_03856,2023-01-11 05:00:00,Footwear,COD,Tier_2,1669.18,32.65,1,0,RTO,,1
ORD_0009486,CUST_01313,2023-01-11 05:00:00,Fashion,Prepaid,Tier_1,2295.55,49.92,0,0,Delivered,,0
ORD_0008901,CUST_01785,2023-01-11 06:00:00,Electronics,Prepaid,Tier_2,487.2,45.13,0,0,Delivered,,0
ORD_0008636,CUST_01363,2023-01-11 08:00:00,Fashion,Prepaid,Tier_1,6608.77,42.14,0,0,Delivered,,0
ORD_0008313,CUST_04158,2023-01-11 11:00:00,Fashion,COD,Tier_3,2864.04,35.64,0,1,Returned,Wrong Size,1
ORD_0000414,CUST_00877,2023-01-11 13:00:00,Home,COD,Tier_2,1356.34,7.2,0,0,Delivered,,0
ORD_0006855,CUST_03651,2023-01-11 15:00:00,Footwear,COD,Tier_2,908.01,40.5,0,0,Delivered,,0
ORD_0009082,CUST_02980,2023-01-11 15:00:00,Fashion,Prepaid,Tier_2,2468.48,41.21,0,0,Delivered,,0
ORD_0002241,CUST_04602,2023-01-11 16:00:00,Fashion,COD,Tier_1,728.86,41.06,0,0,Delivered,,0
ORD_0002324,CUST_01018,2023-01-11 16:00:00,Fashion,COD,Tier_3,1297.17,47.5,0,1,Returned,Wrong Size,1
ORD_0006148,CUST_04436,2023-01-11 17:00:00,Beauty,COD,Tier_3,1900.4,6.42,0,0,Delivered,,0
ORD_0007938,CUST_01728,2023-01-11 18:00:00,Footwear,COD,Tier_1,3857.62,35.35,1,0,RTO,,1
ORD_0005917,CUST_02112,2023-01-11 18:00:00,Fashion,COD,Tier_2,809.7,19.92,0,0,Delivered,,0
ORD_0004487,CUST_05416,2023-01-11 19:00:00,Footwear,COD,Tier_2,3036.15,19.84,0,0,Delivered,,0
ORD_0000461,CUST_02526,2023-01-11 20:00:00,Home,Prepaid,Tier_1,694.92,43.42,0,0,Delivered,,0
ORD_0003203,CUST_05839,2023-01-11 20:00:00,Electronics,Prepaid,Tier_2,3307.69,32.29,0,1,Returned,Wrong Size,1
ORD_0003929,CUST_05724,2023-01-11 21:00:00,Footwear,COD,Tier_3,1090.3,44.35,0,0,Delivered,,0
ORD_0009419,CUST_04914,2023-01-11 22:00:00,Fashion,Prepaid,Tier_1,1872.49,35.86,0,0,Delivered,,0
ORD_0004976,CUST_04263,2023-01-11 23:00:00,Beauty,Prepaid,Tier_3,4677.76,48.36,0,0,Delivered,,0
ORD_0002924,CUST_03596,2023-01-11 23:00:00,Beauty,COD,Tier_1,343.91,16.53,0,0,Delivered,,0
ORD_0002314,CUST_02823,2023-01-12 05:00:00,Fashion,COD,Tier_3,2373.5,10.15,0,1,Returned,Not as Expected,1
ORD_0003054,CUST_01813,2023-01-12 06:00:00,Footwear,COD,Tier_1,415.35,11.81,1,0,RTO,,1
ORD_0009886,CUST_03384,2023-01-12 06:00:00,Home,Prepaid,Tier_2,3352.25,0.71,0,0,Delivered,,0
ORD_0009581,CUST_00730,2023-01-12 06:00:00,Electronics,Prepaid,Tier_3,2145.54,32.1,0,0,Delivered,,0
ORD_0007964,CUST_02366,2023-01-12 06:00:00,Footwear,COD,Tier_3,877.98,41.11,1,0,RTO,,1
ORD_0004049,CUST_02009,2023-01-12 08:00:00,Footwear,COD,Tier_2,1879.4,0.12,0,1,Returned,Changed Mind,1
ORD_0007360,CUST_05932,2023-01-12 08:00:00,Fashion,COD,Tier_3,553.01,12.72,0,0,Delivered,,0
ORD_0000056,CUST_04523,2023-01-12 09:00:00,Beauty,Prepaid,Tier_2,1751.9,13.87,0,0,Delivered,,0
ORD_0008738,CUST_04191,2023-01-12 10:00:00,Home,COD,Tier_2,3060.0,2.52,0,0,Delivered,,0
ORD_0009593,CUST_00971,2023-01-12 11:00:00,Footwear,Prepaid,Tier_2,4367.9,48.15,0,0,Delivered,,0
ORD_0000770,CUST_01955,2023-01-12 11:00:00,Beauty,COD,Tier_2,1660.97,18.3,0,0,Delivered,,0
ORD_0008503,CUST_01697,2023-01-12 11:00:00,Footwear,COD,Tier_1,915.63,36.74,0,1,Returned,Changed Mind,1
ORD_0006806,CUST_01782,2023-01-12 12:00:00,Fashion,Prepaid,Tier_2,421.24,19.02,0,0,Delivered,,0
ORD_0001049,CUST_03298,2023-01-12 13:00:00,Home,Prepaid,Tier_2,1220.56,32.12,0,0,Delivered,,0
ORD_0001844,CUST_04684,2023-01-12 13:00:00,Electronics,COD,Tier_1,2513.93,2.39,0,0,Delivered,,0
ORD_0002373,CUST_05235,2023-01-12 13:00:00,Fashion,Prepaid,Tier_1,1895.69,2.01,0,0,Delivered,,0
ORD_0001567,CUST_00938,2023-01-12 14:00:00,Fashion,COD,Tier_2,1222.32,28.28,0,0,Delivered,,0
ORD_0003792,CUST_03460,2023-01-12 14:00:00,Home,Prepaid,Tier_1,763.45,11.04,0,0,Delivered,,0
ORD_0007620,CUST_01899,2023-01-12 15:00:00,Footwear,Prepaid,Tier_2,2416.73,49.73,0,1,Returned,Wrong Size,1
ORD_0000116,CUST_04090,2023-01-12 15:00:00,Home,Prepaid,Tier_3,1912.86,34.61,0,0,Delivered,,0
ORD_0008852,CUST_03777,2023-01-12 16:00:00,Fashion,Prepaid,Tier_3,506.19,6.96,0,0,Delivered,,0
ORD_0008045,CUST_05411,2023-01-12 16:00:00,Fashion,COD,Tier_1,2181.99,22.17,1,0,RTO,,1
ORD_0009281,CUST_02436,2023-01-12 16:00:00,Fashion,COD,Tier_3,773.89,38.49,1,0,RTO,,1
ORD_0000143,CUST_03459,2023-01-12 17:00:00,Home,COD,Tier_3,607.82,43.43,0,0,Delivered,,0
ORD_0001242,CUST_05888,2023-01-12 17:00:00,Footwear,COD,Tier_2,844.4,34.12,0,0,Delivered,,0
ORD_0002702,CUST_04938,2023-01-12 18:00:00,Fashion,COD,Tier_1,5610.0,27.47,0,0,Delivered,,0
ORD_0003111,CUST_00496,2023-01-12 19:00:00,Electronics,COD,Tier_1,627.23,14.02,0,0,Delivered,,0
ORD_0008662,CUST_00285,2023-01-12 19:00:00,Footwear,COD,Tier_3,2214.89,0.67,1,0,RTO,,1
ORD_0006755,CUST_01972,2023-01-12 19:00:00,Home,Prepaid,Tier_3,3611.98,38.91,0,0,Delivered,,0
ORD_0002686,CUST_01903,2023-01-12 19:00:00,Fashion,Prepaid,Tier_3,2413.24,12.12,0,1,Returned,Wrong Size,1
ORD_0003408,CUST_05748,2023-01-12 19:00:00,Fashion,COD,Tier_1,1235.52,41.81,0,1,Returned,Changed Mind,1
ORD_0002402,CUST_02830,2023-01-12 19:00:00,Fashion,Prepaid,Tier_3,986.82,7.46,0,1,Returned,Not as Expected,1
ORD_0009637,CUST_03142,2023-01-12 19:00:00,Home,COD,Tier_2,1939.18,27.88,0,0,Delivered,,0
ORD_0006923,CUST_01636,2023-01-12 20:00:00,Fashion,COD,Tier_3,6408.42,36.73,1,0,RTO,,1
ORD_0007867,CUST_04200,2023-01-12 21:00:00,Fashion,Prepaid,Tier_2,1236.39,17.54,0,0,Delivered,,0
ORD_0005498,CUST_00852,2023-01-12 22:00:00,Electronics,COD,Tier_2,467.29,29.61,0,0,Delivered,,0
ORD_0006932,CUST_05088,2023-01-12 23:00:00,Beauty,COD,Tier_1,1117.96,47.23,0,0,Delivered,,0
ORD_0002100,CUST_02926,2023-01-13 00:00:00,Fashion,Prepaid,Tier_2,405.11,18.42,0,0,Delivered,,0
ORD_0001124,CUST_01668,2023-01-13 04:00:00,Fashion,COD,Tier_2,3385.99,2.38,0,1,Returned,Changed Mind,1
ORD_0009182,CUST_05615,2023-01-13 04:00:00,Fashion,Prepaid,Tier_3,2074.27,7.81,0,1,Returned,Defective,1
ORD_0002213,CUST_03001,2023-01-13 06:00:00,Footwear,Prepaid,Tier_1,2846.64,27.77,1,0,RTO,,1
ORD_0009165,CUST_05402,2023-01-13 07:00:00,Footwear,Prepaid,Tier_2,943.27,5.2,1,0,RTO,,1
ORD_0001809,CUST_02648,2023-01-13 08:00:00,Footwear,COD,Tier_2,448.85,9.54,1,0,RTO,,1
ORD_0005313,CUST_04775,2023-01-13 08:00:00,Electronics,COD,Tier_2,2369.61,14.11,0,0,Delivered,,0
ORD_0009411,CUST_04276,2023-01-13 09:00:00,Fashion,COD,Tier_1,1744.75,31.29,0,0,Delivered,,0
ORD_0004802,CUST_04574,2023-01-13 09:00:00,Footwear,COD,Tier_2,3345.58,42.0,0,1,Returned,Wrong Size,1
ORD_0000843,CUST_02641,2023-01-13 10:00:00,Footwear,Prepaid,Tier_1,3232.87,27.32,0,1,Returned,Changed Mind,1
ORD_0006231,CUST_00080,2023-01-13 11:00:00,Footwear,COD,Tier_2,1382.59,3.45,0,1,Returned,Defective,1
ORD_0000991,CUST_00494,2023-01-13 11:00:00,Fashion,Prepaid,Tier_1,4382.92,4.32,0,0,Delivered,,0
ORD_0009747,CUST_00034,2023-01-13 12:00:00,Fashion,COD,Tier_2,3556.64,12.9,0,0,Delivered,,0
ORD_0007927,CUST_04879,2023-01-13 13:00:00,Beauty,COD,Tier_2,5392.47,27.05,0,0,Delivered,,0
ORD_0009152,CUST_00259,2023-01-13 15:00:00,Beauty,COD,Tier_1,1552.64,9.4,0,0,Delivered,,0
ORD_0005601,CUST_01486,2023-01-13 16:00:00,Home,COD,Tier_1,2744.47,3.09,1,0,RTO,,1
ORD_0001540,CUST_04017,2023-01-13 17:00:00,Footwear,COD,Tier_2,3064.82,10.97,0,0,Delivered,,0
ORD_0002948,CUST_02255,2023-01-13 17:00:00,Home,Prepaid,Tier_2,2681.74,13.05,0,0,Delivered,,0
ORD_0006237,CUST_04236,2023-01-13 18:00:00,Beauty,COD,Tier_3,640.22,24.68,1,0,RTO,,1
ORD_0003388,CUST_01983,2023-01-13 20:00:00,Fashion,Prepaid,Tier_3,9577.88,20.61,1,0,RTO,,1
ORD_0009217,CUST_03375,2023-01-13 20:00:00,Home,COD,Tier_3,1875.69,20.76,0,0,Delivered,,0
ORD_0004492,CUST_03175,2023-01-13 22:00:00,Fashion,COD,Tier_3,548.81,26.08,0,0,Delivered,,0
ORD_0000223,CUST_05324,2023-01-14 01:00:00,Home,Prepaid,Tier_3,3067.46,23.52,0,0,Delivered,,0
ORD_0003476,CUST_02460,2023-01-14 02:00:00,Beauty,Prepaid,Tier_2,373.39,15.33,0,0,Delivered,,0
ORD_0001519,CUST_04205,2023-01-14 02:00:00,Beauty,Prepaid,Tier_1,351.69,49.49,0,0,Delivered,,0
ORD_0006049,CUST_04503,2023-01-14 02:00:00,Electronics,COD,Tier_2,3181.62,20.77,0,0,Delivered,,0
ORD_0005789,CUST_02968,2023-01-14 02:00:00,Fashion,Prepaid,Tier_1,2467.98,14.47,0,0,Delivered,,0
ORD_0002718,CUST_01332,2023-01-14 02:00:00,Footwear,COD,Tier_2,2695.68,6.61,1,0,RTO,,1
ORD_0004750,CUST_00886,2023-01-14 03:00:00,Fashion,COD,Tier_2,4006.9,18.38,0,1,Returned,Defective,1
ORD_0006674,CUST_05746,2023-01-14 04:00:00,Electronics,COD,Tier_2,649.23,46.42,0,0,Delivered,,0
ORD_0008398,CUST_00489,2023-01-14 04:00:00,Beauty,Prepaid,Tier_1,5413.49,13.35,0,0,Delivered,,0
ORD_0002689,CUST_00306,2023-01-14 05:00:00,Footwear,COD,Tier_2,717.15,16.87,0,0,Delivered,,0
ORD_0009844,CUST_05167,2023-01-14 05:00:00,Beauty,COD,Tier_1,397.95,6.06,0,0,Delivered,,0
ORD_0000982,CUST_03117,2023-01-14 06:00:00,Home,Prepaid,Tier_2,403.18,0.08,0,0,Delivered,,0
ORD_0004577,CUST_00922,2023-01-14 06:00:00,Electronics,COD,Tier_3,5715.77,24.25,0,0,Delivered,,0
ORD_0007410,CUST_00556,2023-01-14 08:00:00,Fashion,Prepaid,Tier_1,1864.89,48.54,0,1,Returned,Changed Mind,1
ORD_0000999,CUST_00666,2023-01-14 09:00:00,Electronics,COD,Tier_2,2517.82,41.41,1,0,RTO,,1
ORD_0003626,CUST_04441,2023-01-14 12:00:00,Footwear,COD,Tier_3,1806.2,34.49,1,0,RTO,,1
ORD_0000159,CUST_02186,2023-01-14 13:00:00,Footwear,COD,Tier_1,1162.15,4.87,0,0,Delivered,,0
ORD_0004363,CUST_05240,2023-01-14 13:00:00,Home,COD,Tier_1,2469.59,32.09,0,0,Delivered,,0
ORD_0005815,CUST_01104,2023-01-14 14:00:00,Footwear,Prepaid,Tier_2,479.48,17.54,0,1,Returned,Changed Mind,1
ORD_0009797,CUST_04483,2023-01-14 14:00:00,Electronics,COD,Tier_2,1683.53,17.89,1,0,RTO,,1
ORD_0004101,CUST_02581,2023-01-14 15:00:00,Home,COD,Tier_1,778.16,32.36,0,0,Delivered,,0
ORD_0003143,CUST_05078,2023-01-14 20:00:00,Footwear,COD,Tier_2,569.47,21.29,1,0,RTO,,1
ORD_0005415,CUST_05044,2023-01-14 21:00:00,Fashion,Prepaid,Tier_1,2819.16,32.52,0,0,Delivered,,0
ORD_0004208,CUST_00284,2023-01-14 23:00:00,Electronics,COD,Tier_3,760.37,18.24,0,0,Delivered,,0
ORD_0000924,CUST_04298,2023-01-15 00:00:00,Electronics,COD,Tier_3,1187.97,23.64,0,0,Delivered,,0
ORD_0008979,CUST_00240,2023-01-15 01:00:00,Fashion,COD,Tier_3,3714.28,20.65,0,0,Delivered,,0
ORD_0009849,CUST_02800,2023-01-15 02:00:00,Beauty,Prepaid,Tier_3,3386.6,5.17,0,0,Delivered,,0
ORD_0009166,CUST_02483,2023-01-15 03:00:00,Footwear,Prepaid,Tier_3,478.12,13.13,0,1,Returned,Wrong Size,1
ORD_0005889,CUST_05559,2023-01-15 04:00:00,Fashion,COD,Tier_3,615.34,5.71,1,0,RTO,,1
ORD_0008440,CUST_00363,2023-01-15 04:00:00,Home,COD,Tier_2,544.2,42.87,0,0,Delivered,,0
ORD_0007754,CUST_02312,2023-01-15 06:00:00,Fashion,COD,Tier_1,660.86,35.67,0,0,Delivered,,0
ORD_0000897,CUST_04535,2023-01-15 07:00:00,Electronics,COD,Tier_1,578.4,31.04,0,0,Delivered,,0
ORD_0009948,CUST_05658,2023-01-15 08:00:00,Footwear,COD,Tier_3,511.24,12.78,0,0,Delivered,,0
ORD_0001918,CUST_04313,2023-01-15 09:00:00,Fashion,COD,Tier_1,1099.23,24.12,0,0,Delivered,,0
ORD_0001595,CUST_00764,2023-01-15 10:00:00,Fashion,COD,Tier_2,917.73,24.96,0,0,Delivered,,0
ORD_0002272,CUST_05832,2023-01-15 10:00:00,Fashion,COD,Tier_3,580.64,10.99,1,0,RTO,,1
ORD_0006147,CUST_00055,2023-01-15 12:00:00,Footwear,COD,Tier_2,610.9,44.05,0,0,Delivered,,0
ORD_0004476,CUST_01696,2023-01-15 12:00:00,Beauty,COD,Tier_1,3008.6,32.06,0,0,Delivered,,0
ORD_0009775,CUST_03720,2023-01-15 15:00:00,Beauty,COD,Tier_2,984.52,1.57,0,0,Delivered,,0
ORD_0004366,CUST_04065,2023-01-15 15:00:00,Home,Prepaid,Tier_3,1524.34,18.19,0,0,Delivered,,0
ORD_0001901,CUST_05375,2023-01-15 16:00:00,Home,COD,Tier_2,1041.19,20.12,0,0,Delivered,,0
ORD_0009093,CUST_02282,2023-01-15 16:00:00,Home,COD,Tier_2,659.92,3.83,0,0,Delivered,,0
ORD_0004841,CUST_04341,2023-01-15 16:00:00,Footwear,COD,Tier_3,383.01,38.02,1,0,RTO,,1
ORD_0003745,CUST_03616,2023-01-15 16:00:00,Electronics,Prepaid,Tier_3,612.97,35.19,0,0,Delivered,,0
ORD_0004613,CUST_01947,2023-01-15 18:00:00,Home,COD,Tier_3,624.65,29.29,0,0,Delivered,,0
ORD_0009235,CUST_04411,2023-01-15 18:00:00,Footwear,Prepaid,Tier_3,896.85,19.25,0,0,Delivered,,0
ORD_0007123,CUST_03175,2023-01-15 19:00:00,Fashion,COD,Tier_2,1020.17,7.45,0,1,Returned,Changed Mind,1
ORD_0004905,CUST_04823,2023-01-15 19:00:00,Home,Prepaid,Tier_2,1667.64,16.03,0,0,Delivered,,0
ORD_0008340,CUST_03713,2023-01-15 20:00:00,Fashion,Prepaid,Tier_1,1842.47,17.29,0,0,Delivered,,0
ORD_0006205,CUST_03473,2023-01-15 20:00:00,Footwear,COD,Tier_1,650.51,37.01,0,0,Delivered,,0
ORD_0004907,CUST_01369,2023-01-15 21:00:00,Fashion,Prepaid,Tier_2,1854.14,9.84,0,0,Delivered,,0
ORD_0004865,CUST_03704,2023-01-15 22:00:00,Home,COD,Tier_1,573.87,39.85,0,0,Delivered,,0
ORD_0006971,CUST_05063,2023-01-15 22:00:00,Fashion,COD,Tier_2,3867.08,14.73,0,1,Returned,Not as Expected,1
ORD_0009174,CUST_03188,2023-01-15 22:00:00,Home,COD,Tier_2,1267.02,32.53,1,0,RTO,,1
ORD_0001489,CUST_01209,2023-01-15 23:00:00,Beauty,COD,Tier_1,345.38,28.17,0,0,Delivered,,0
ORD_0000248,CUST_00581,2023-01-16 00:00:00,Footwear,Prepaid,Tier_2,1810.44,8.3,0,0,Delivered,,0
ORD_0002682,CUST_00485,2023-01-16 05:00:00,Fashion,Prepaid,Tier_3,823.63,4.51,0,0,Delivered,,0
ORD_0005681,CUST_05175,2023-01-16 05:00:00,Fashion,Prepaid,Tier_1,4261.35,17.93,0,0,Delivered,,0
ORD_0001455,CUST_01935,2023-01-16 08:00:00,Fashion,COD,Tier_3,2080.99,15.42,0,0,Delivered,,0
ORD_0008567,CUST_00538,2023-01-16 10:00:00,Electronics,COD,Tier_1,1947.48,39.26,1,0,RTO,,1
ORD_0007408,CUST_02308,2023-01-16 10:00:00,Home,Prepaid,Tier_2,3122.93,1.79,0,1,Returned,Wrong Size,1
ORD_0003601,CUST_03637,2023-01-16 10:00:00,Beauty,COD,Tier_3,726.97,40.56,1,0,RTO,,1
ORD_0007471,CUST_01536,2023-01-16 11:00:00,Footwear,COD,Tier_3,2399.61,37.5,1,0,RTO,,1
ORD_0003022,CUST_03924,2023-01-16 11:00:00,Beauty,Prepaid,Tier_2,300.29,45.05,0,0,Delivered,,0
ORD_0000511,CUST_05567,2023-01-16 12:00:00,Beauty,COD,Tier_1,480.78,45.88,0,0,Delivered,,0
ORD_0001753,CUST_00171,2023-01-16 12:00:00,Beauty,COD,Tier_3,1487.78,12.83,0,0,Delivered,,0
ORD_0006190,CUST_02666,2023-01-16 12:00:00,Footwear,Prepaid,Tier_2,891.45,45.83,0,0,Delivered,,0
ORD_0009636,CUST_05844,2023-01-16 13:00:00,Footwear,COD,Tier_2,729.49,33.49,0,1,Returned,Not as Expected,1
ORD_0000472,CUST_03330,2023-01-16 13:00:00,Fashion,COD,Tier_1,507.47,4.98,0,0,Delivered,,0
ORD_0002089,CUST_04159,2023-01-16 16:00:00,Fashion,COD,Tier_3,4142.52,11.85,0,1,Returned,Changed Mind,1
ORD_0000942,CUST_02394,2023-01-16 16:00:00,Fashion,COD,Tier_1,2185.2,3.46,0,1,Returned,Changed Mind,1
ORD_0007866,CUST_03720,2023-01-16 17:00:00,Electronics,Prepaid,Tier_2,527.48,12.92,0,0,Delivered,,0
ORD_0003424,CUST_05550,2023-01-16 17:00:00,Electronics,COD,Tier_2,754.43,18.06,0,0,Delivered,,0
ORD_0001360,CUST_00739,2023-01-16 17:00:00,Fashion,COD,Tier_1,2101.85,1.12,0,0,Delivered,,0
ORD_0001865,CUST_03600,2023-01-16 20:00:00,Footwear,COD,Tier_1,1485.31,11.88,0,0,Delivered,,0
ORD_0004572,CUST_05738,2023-01-16 20:00:00,Footwear,Prepaid,Tier_1,479.11,36.01,0,0,Delivered,,0
ORD_0004501,CUST_03603,2023-01-16 20:00:00,Home,Prepaid,Tier_1,1916.96,23.91,0,0,Delivered,,0
ORD_0008027,CUST_05228,2023-01-16 22:00:00,Beauty,Prepaid,Tier_2,2820.4,29.43,0,0,Delivered,,0
ORD_0000114,CUST_01742,2023-01-17 00:00:00,Footwear,Prepaid,Tier_2,724.34,40.96,0,0,Delivered,,0
ORD_0004152,CUST_00255,2023-01-17 01:00:00,Fashion,Prepaid,Tier_1,528.07,34.97,0,1,Returned,Wrong Size,1
ORD_0009862,CUST_00688,2023-01-17 02:00:00,Electronics,Prepaid,Tier_3,1616.6,29.7,0,0,Delivered,,0
ORD_0009779,CUST_05391,2023-01-17 02:00:00,Fashion,COD,Tier_1,1189.12,5.04,0,1,Returned,Changed Mind,1
ORD_0006724,CUST_05232,2023-01-17 03:00:00,Fashion,Prepaid,Tier_2,750.92,28.46,0,1,Returned,Changed Mind,1
ORD_0002530,CUST_05520,2023-01-17 03:00:00,Home,COD,Tier_2,314.96,48.44,0,0,Delivered,,0
ORD_0004183,CUST_01056,2023-01-17 05:00:00,Fashion,COD,Tier_3,2288.41,48.18,1,0,RTO,,1
